timestamp,activity,root_pid,status,n_procs,cpu_percent,cpu_percent_cores,cpu_seconds_delta,interval_s,ram_mb,gpu_mem_mb,gpu_util_percent,gpu_pids_matched
1787767463.839,llama32_3b,150915,running,2,0.047,11.719,0.07,0.5973,40.35,4341.96,0,1
1787767464.349,llama32_3b,150915,running,2,0.062,15.708,0.08,0.5093,40.35,,,0
1787767465.143,llama32_3b,150915,running,2,0.0,0.0,0.0,0.7944,48.23,,,0
1787767465.742,llama32_3b,150915,running,2,0.026,6.677,0.04,0.5991,109.26,,,0
1787767466.341,llama32_3b,150915,running,2,0.053,13.36,0.08,0.5988,203.78,,,0
1787767467.048,llama32_3b,150915,running,2,0.0,0.0,0.0,0.7069,48.23,,,0
1787767467.741,llama32_3b,150915,running,1,0.017,4.328,0.03,0.6932,40.35,,,0
1787767468.346,llama32_3b,150915,running,2,0.007,1.653,0.01,0.605,48.23,,,0
1787767469.039,llama32_3b,150915,running,2,0.017,4.327,0.03,0.6934,62.05,,,0
1787767469.642,llama32_3b,150915,running,2,0.059,14.935,0.09,0.6026,197.84,,,0
1787767470.343,llama32_3b,150915,running,2,0.034,8.559,0.06,0.701,201.83,,,0
1787767471.250,llama32_3b,150915,running,2,0.039,9.923,0.09,0.907,258.87,11.98,0,1
1787767471.940,llama32_3b,150915,running,2,0.034,8.693,0.06,0.6902,258.87,11.98,0,1
1787767472.544,llama32_3b,150915,running,2,0.039,9.929,0.06,0.6043,258.87,11.98,0,1
1787767473.339,llama32_3b,150915,running,2,0.035,8.806,0.07,0.7949,258.87,11.98,0,1
1787767474.042,llama32_3b,150915,running,2,0.045,11.378,0.08,0.7031,284.47,414.0,4.0,1
1787767474.742,llama32_3b,150915,running,2,0.057,14.291,0.1,0.6997,310.78,414.0,0,1
1787767475.341,llama32_3b,150915,running,2,0.06,15.032,0.09,0.5987,317.03,414.0,0,1
1787767475.947,llama32_3b,150915,running,2,0.046,11.547,0.07,0.6062,324.92,414.0,0,1
1787767476.638,llama32_3b,150915,running,2,0.046,11.581,0.08,0.6908,338.74,414.0,0,1
1787767477.244,llama32_3b,150915,running,2,0.052,13.2,0.08,0.6061,358.4,414.0,0,1
1787767477.842,llama32_3b,150915,running,2,0.046,11.697,0.07,0.5985,362.29,414.0,0,1
1787767478.443,llama32_3b,150915,running,2,0.053,13.309,0.08,0.6011,362.29,414.0,0,1
1787767479.044,llama32_3b,150915,running,2,0.046,11.659,0.07,0.6004,352.26,414.0,0,1
1787767479.644,llama32_3b,150915,running,2,0.053,13.334,0.08,0.6,352.26,414.0,0,1
1787767480.241,llama32_3b,150915,running,2,0.047,11.719,0.07,0.5973,352.26,414.0,0,1
1787767480.842,llama32_3b,150915,running,2,0.04,9.984,0.06,0.601,352.26,414.0,0,1
1787767481.445,llama32_3b,150915,running,2,0.059,14.931,0.09,0.6028,352.26,414.0,0,1
1787767482.142,llama32_3b,150915,running,2,0.046,11.476,0.08,0.6971,352.26,414.0,0,1
1787767482.742,llama32_3b,150915,running,2,0.046,11.665,0.07,0.6001,352.26,414.0,0,1
1787767483.345,llama32_3b,150915,running,2,0.066,16.601,0.1,0.6024,350.31,414.0,0,1
1787767483.947,llama32_3b,150915,running,2,0.059,14.931,0.09,0.6028,354.3,414.0,0,1
1787767484.541,llama32_3b,150915,running,2,0.04,10.101,0.06,0.594,360.24,414.0,0,1
1787767485.143,llama32_3b,150915,running,2,0.053,13.299,0.08,0.6015,824.83,414.0,0,1
1787767485.742,llama32_3b,150915,running,2,0.053,13.354,0.08,0.5991,1248.05,414.0,0,1
1787767486.342,llama32_3b,150915,running,2,0.053,13.334,0.08,0.6,1661.54,414.0,0,1
1787767486.942,llama32_3b,150915,running,2,0.046,11.663,0.07,0.6002,2208.87,414.0,0,1
1787767487.743,llama32_3b,150915,running,2,0.045,11.232,0.09,0.8013,2277.79,2334.0,0,1
1787767488.345,llama32_3b,150915,running,2,0.046,11.633,0.07,0.6018,2277.79,2334.0,0,1
1787767488.947,llama32_3b,150915,running,2,0.053,13.294,0.08,0.6018,2277.79,2334.0,4.0,1
1787767489.642,llama32_3b,150915,running,2,0.057,14.392,0.1,0.6949,2277.79,2334.0,0,1
1787767490.246,llama32_3b,150915,running,2,0.059,14.897,0.09,0.6042,2186.04,2334.0,0,1
1787767490.940,llama32_3b,150915,running,2,0.04,10.091,0.07,0.6937,1439.03,2334.0,0,1
1787767491.540,llama32_3b,150915,running,2,0.053,13.332,0.08,0.6001,664.99,2334.0,0,1
1787767492.142,llama32_3b,150915,running,2,0.547,137.807,0.83,0.6023,712.19,4276.02,0,1
1787767492.746,llama32_3b,150915,running,2,0.822,207.093,1.25,0.6036,755.61,4328.04,0,1
1787767493.539,llama32_3b,150915,running,2,6.178,1556.938,12.36,0.7939,759.5,4333.98,0,1
1787767494.445,llama32_3b,150915,running,2,8.957,2257.287,20.44,0.9055,761.45,4333.98,0,1
1787767495.440,llama32_3b,150915,running,2,6.362,1603.154,15.95,0.9949,767.39,4333.98,0,1
1787767496.341,llama32_3b,150915,running,2,2.105,530.476,4.78,0.9011,783.16,4340.02,3.0,1
1787767497.339,llama32_3b,150915,running,2,2.564,646.157,6.45,0.9982,787.05,4340.02,3.0,1
1787767498.042,llama32_3b,150915,running,2,2.399,604.429,4.25,0.7031,787.05,4340.02,2.0,1
1787767498.646,llama32_3b,150915,running,2,3.063,771.955,4.66,0.6037,787.05,4340.02,2.0,1
1787767499.342,llama32_3b,150915,running,2,2.212,557.33,3.88,0.6962,787.05,4340.02,4.0,1
1787767499.944,llama32_3b,150915,running,2,4.457,1123.27,6.76,0.6018,787.05,4340.02,5.0,1
1787767500.640,llama32_3b,150915,running,2,4.803,1210.43,8.42,0.6956,787.05,4340.02,0,1
1787767501.241,llama32_3b,150915,running,2,3.82,962.697,5.79,0.6014,787.05,4340.02,0,1
1787767501.943,llama32_3b,150915,running,2,2.645,666.428,4.68,0.7023,787.05,4340.02,0,1
1787767502.638,llama32_3b,150915,running,2,1.645,414.497,2.88,0.6948,787.05,4340.02,5.0,1
1787767503.344,llama32_3b,150915,running,2,1.653,416.512,2.94,0.7059,787.05,4340.02,8.0,1
1787767504.039,llama32_3b,150915,running,2,2.413,608.185,4.23,0.6955,787.05,4340.02,8.0,1
1787767504.644,llama32_3b,150915,running,2,4.476,1127.907,6.82,0.6047,787.05,4340.02,4.0,1
1787767505.340,llama32_3b,150915,running,2,2.532,638.085,4.44,0.6958,787.05,4340.02,10.0,1
1787767505.942,llama32_3b,150915,running,2,2.69,677.758,4.08,0.602,787.05,4340.02,4.0,1
1787767506.639,llama32_3b,150915,running,2,1.908,480.757,3.35,0.6968,787.05,4340.02,7.0,1
1787767507.245,llama32_3b,150915,running,2,1.787,450.338,2.73,0.6062,787.05,4340.02,0,1
1787767507.842,llama32_3b,150915,running,2,2.837,714.876,4.27,0.5973,787.05,4340.02,0,1
1787767508.443,llama32_3b,150915,running,2,2.55,642.545,3.86,0.6007,787.05,4340.02,0,1
1787767509.045,llama32_3b,150915,running,2,3.639,916.919,5.52,0.602,787.05,4340.02,0,1
1787767509.741,llama32_3b,150915,running,2,1.864,469.853,3.27,0.696,787.05,4340.02,7.0,1
1787767510.443,llama32_3b,150915,running,2,3.297,830.728,5.83,0.7018,787.05,4340.02,2.0,1
1787767511.045,llama32_3b,150915,running,2,3.597,906.37,5.46,0.6024,787.05,4340.02,0,1
1787767511.839,llama32_3b,150915,running,2,1.984,499.88,3.97,0.7942,787.05,4340.02,7.0,1
1787767512.445,llama32_3b,150915,running,2,3.57,899.573,5.45,0.6058,787.05,4340.02,0,1
1787767513.043,llama32_3b,150915,running,2,2.587,651.899,3.9,0.5983,787.05,4340.02,0,1
1787767513.742,llama32_3b,150915,running,2,3.106,782.714,5.47,0.6989,787.05,4340.02,3.0,1
1787767514.444,llama32_3b,150915,running,2,2.408,606.878,4.26,0.702,787.05,4340.02,7.0,1
1787767515.046,llama32_3b,150915,running,2,3.634,915.73,5.51,0.6017,787.05,4340.02,0,1
1787767515.838,llama32_3b,150915,running,2,1.738,438.019,3.47,0.7922,787.05,4340.02,6.0,1
1787767516.442,llama32_3b,150915,running,2,2.864,721.635,4.36,0.6042,787.05,4340.02,3.0,1
1787767517.139,llama32_3b,150915,running,2,2.428,611.778,4.26,0.6963,787.05,4340.02,0,1
1787767517.742,llama32_3b,150915,running,2,4.38,1103.691,6.66,0.6034,787.05,4340.02,0,1
1787767518.442,llama32_3b,150915,running,2,2.563,645.822,4.52,0.6999,787.05,4340.02,11.0,1
1787767519.140,llama32_3b,150915,running,2,2.07,521.531,3.64,0.6979,787.05,4340.02,4.0,1
1787767519.845,llama32_3b,150915,running,2,2.228,561.398,3.96,0.7054,787.05,4340.02,9.0,1
1787767520.638,llama32_3b,150915,running,2,2.168,546.219,4.33,0.7927,787.05,4340.02,0,1
1787767521.242,llama32_3b,150915,running,2,1.432,360.886,2.18,0.6041,787.05,4340.02,5.0,1
1787767521.846,llama32_3b,150915,running,2,1.624,409.214,2.47,0.6036,787.05,4340.02,0,1
1787767522.444,llama32_3b,150915,running,2,1.895,477.631,2.86,0.5988,787.05,4340.02,4.0,1
1787767523.042,llama32_3b,150915,running,2,2.868,722.648,4.32,0.5978,787.05,4340.02,4.0,1
1787767523.643,llama32_3b,150915,running,2,5.311,1338.473,8.04,0.6007,787.05,4340.02,0,1
1787767524.342,llama32_3b,150915,running,2,3.489,879.155,6.15,0.6995,787.05,4340.02,0,1
1787767524.942,llama32_3b,150915,running,2,3.916,986.894,5.92,0.5999,787.05,4340.02,0,1
1787767525.544,llama32_3b,150915,running,2,3.469,874.304,5.26,0.6016,787.05,4340.02,0,1
1787767526.241,llama32_3b,150915,running,2,3.455,870.655,6.07,0.6972,787.05,4340.02,0,1
1787767526.938,llama32_3b,150915,running,2,3.827,964.311,6.72,0.6969,787.05,4340.02,0,1
1787767527.541,llama32_3b,150915,running,2,3.86,972.822,5.87,0.6034,787.05,4340.02,4.0,1
1787767528.145,llama32_3b,150915,running,2,3.61,909.658,5.49,0.6035,787.05,4340.02,0,1
1787767528.842,llama32_3b,150915,running,2,3.562,897.665,6.26,0.6974,787.05,4340.02,10.0,1
1787767529.441,llama32_3b,150915,running,2,2.677,674.567,4.04,0.5989,787.05,4340.02,5.0,1
1787767530.141,llama32_3b,150915,running,2,3.854,971.27,6.8,0.7001,787.05,4340.02,0,1
1787767530.742,llama32_3b,150915,running,2,7.519,1894.803,11.38,0.6006,787.05,4340.02,0,1
1787767531.448,llama32_3b,150915,running,2,2.772,698.448,4.93,0.7059,787.05,4340.02,0,1
1787767532.144,llama32_3b,150915,running,2,3.454,870.471,6.06,0.6962,787.05,4340.02,0,1
1787767532.744,llama32_3b,150915,running,2,4.309,1085.783,6.52,0.6005,787.05,4340.02,0,1
1787767533.638,llama32_3b,150915,running,2,2.261,569.65,5.09,0.8935,787.05,4340.02,2.0,1
1787767534.149,llama32_3b,150915,running,2,3.861,972.966,4.97,0.5108,787.05,4340.02,0,1
1787767534.844,llama32_3b,150915,running,2,1.666,419.947,2.92,0.6953,787.05,4340.02,0,1
1787767535.639,llama32_3b,150915,running,2,2.472,622.883,4.95,0.7947,787.05,4340.02,6.0,1
1787767536.245,llama32_3b,150915,running,2,2.979,750.797,4.55,0.606,787.05,4340.02,6.0,1
1787767536.939,llama32_3b,150915,running,2,2.984,751.944,5.22,0.6942,787.05,4340.02,5.0,1
1787767537.545,llama32_3b,150915,running,2,2.352,592.653,3.59,0.6058,787.05,4340.02,5.0,1
1787767538.146,llama32_3b,150915,running,2,1.875,472.427,2.84,0.6012,787.05,4340.02,12.0,1
1787767538.840,llama32_3b,150915,running,2,2.047,515.855,3.58,0.694,787.05,4340.02,4.0,1
1787767539.542,llama32_3b,150915,running,2,3.165,797.51,5.6,0.7022,787.05,4340.02,0,1
1787767540.141,llama32_3b,150915,running,2,1.908,480.93,2.88,0.5988,787.05,4340.02,5.0,1
1787767540.839,llama32_3b,150915,running,2,3.175,800.198,5.59,0.6986,787.05,4340.02,5.0,1
1787767541.440,llama32_3b,150915,running,2,3.094,779.603,4.68,0.6003,787.05,4340.02,5.0,1
1787767542.042,llama32_3b,150915,running,2,2.307,581.261,3.5,0.6021,787.05,4340.02,0,1
1787767542.646,llama32_3b,150915,running,2,2.989,753.233,4.55,0.6041,787.05,4340.02,6.0,1
1787767543.341,llama32_3b,150915,running,2,1.994,502.464,3.49,0.6946,787.05,4340.02,4.0,1
1787767543.948,llama32_3b,150915,running,2,2.876,724.807,4.4,0.6071,787.05,4340.02,0,1
1787767544.740,llama32_3b,150915,running,2,1.983,499.831,3.96,0.7923,787.05,4340.02,3.0,1
1787767545.345,llama32_3b,150915,running,2,2.769,697.815,4.22,0.6047,787.05,4340.02,4.0,1
1787767546.041,llama32_3b,150915,running,2,2.855,719.343,5.01,0.6965,787.05,4340.02,3.0,1
1787767546.740,llama32_3b,150915,running,2,1.648,415.238,2.9,0.6984,787.05,4340.02,11.0,1
1787767547.341,llama32_3b,150915,running,2,2.815,709.502,4.27,0.6018,787.05,4340.02,5.0,1
1787767548.040,llama32_3b,150915,running,2,1.948,490.865,3.43,0.6988,787.05,4340.02,15.0,1
1787767548.642,llama32_3b,150915,running,2,2.934,739.472,4.45,0.6018,787.05,4340.02,4.0,1
1787767549.347,llama32_3b,150915,running,2,2.331,587.443,4.14,0.7047,787.05,4340.02,6.0,1
1787767550.039,llama32_3b,150915,running,2,3.214,809.877,5.61,0.6927,787.05,4340.02,0,1
1787767550.743,llama32_3b,150915,running,2,2.492,628.065,4.42,0.7037,787.05,4340.02,10.0,1
1787767551.340,llama32_3b,150915,running,2,2.527,636.835,3.8,0.5967,787.05,4340.02,4.0,1
1787767552.039,llama32_3b,150915,running,2,2.11,531.7,3.72,0.6996,787.05,4340.02,0,1
1787767552.738,llama32_3b,150915,running,2,2.408,606.899,4.24,0.6986,787.05,4340.02,0,1
1787767553.340,llama32_3b,150915,running,2,2.401,605.055,3.64,0.6016,787.05,4340.02,5.0,1
1787767554.039,llama32_3b,150915,running,2,2.242,565.018,3.95,0.6991,787.05,4340.02,3.0,1
1787767554.744,llama32_3b,150915,running,2,4.647,1170.978,8.26,0.7054,787.05,4340.02,0,1
1787767555.442,llama32_3b,150915,running,2,1.496,376.912,2.63,0.6978,787.05,4340.02,3.0,1
1787767556.044,llama32_3b,150915,running,2,3.006,757.491,4.56,0.602,787.05,4340.02,0,1
1787767556.744,llama32_3b,150915,running,2,1.735,437.149,3.06,0.7,787.05,4340.02,7.0,1
1787767557.442,llama32_3b,150915,running,2,2.462,620.361,4.33,0.698,787.05,4340.02,12.0,1
1787767558.140,llama32_3b,150915,running,2,2.12,534.366,3.73,0.698,787.05,4340.02,0,1
1787767558.744,llama32_3b,150915,running,2,2.186,550.864,3.33,0.6045,787.05,4340.02,0,1
1787767559.348,llama32_3b,150915,running,2,2.553,643.335,3.88,0.6031,787.05,4340.02,0,1
1787767559.945,llama32_3b,150915,running,2,2.824,711.553,4.25,0.5973,787.05,4340.02,0,1
1787767560.738,llama32_3b,150915,running,2,1.37,345.22,2.74,0.7937,787.05,4340.02,5.0,1
1787767561.339,llama32_3b,150915,running,2,3.005,757.365,4.55,0.6008,787.05,4340.02,6.0,1
1787767561.943,llama32_3b,150915,running,2,2.451,617.597,3.73,0.604,787.05,4340.02,7.0,1
1787767562.738,llama32_3b,150915,running,2,2.675,673.987,5.36,0.7953,787.05,4340.02,5.0,1
1787767563.343,llama32_3b,150915,running,2,2.907,732.451,4.43,0.6048,787.05,4340.02,5.0,1
1787767563.947,llama32_3b,150915,running,2,2.401,605.07,3.65,0.6032,787.05,4340.02,0,1
1787767564.543,llama32_3b,150915,running,2,2.262,570.142,3.4,0.5963,787.05,4340.02,0,1
1787767565.244,llama32_3b,150915,running,2,2.57,647.628,4.54,0.701,787.05,4340.02,0,1
1787767565.942,llama32_3b,150915,running,2,1.909,481.116,3.36,0.6984,787.05,4340.02,5.0,1
1787767566.540,llama32_3b,150915,running,2,1.879,473.412,2.83,0.5978,787.05,4340.02,7.0,1
1787767567.247,llama32_3b,150915,running,2,3.783,953.289,6.74,0.707,787.05,4340.02,2.0,1
1787767567.942,llama32_3b,150915,running,2,2.421,610.117,4.24,0.6949,787.05,4340.02,0,1
1787767568.544,llama32_3b,150915,running,2,2.827,712.43,4.29,0.6022,787.05,4340.02,0,1
1787767569.143,llama32_3b,150915,running,2,2.704,681.472,4.08,0.5987,787.05,4340.02,4.0,1
1787767569.843,llama32_3b,150915,running,2,2.052,516.995,3.62,0.7002,787.05,4340.02,0,1
1787767570.440,llama32_3b,150915,running,2,3.133,789.581,4.71,0.5965,787.05,4340.02,3.0,1
1787767571.043,llama32_3b,150915,running,2,4.265,1074.727,6.49,0.6039,787.05,4340.02,0,1
1787767571.740,llama32_3b,150915,running,2,3.892,980.734,6.83,0.6964,787.05,4340.02,0,1
1787767572.345,llama32_3b,150915,running,2,3.1,781.306,4.73,0.6054,40.35,4340.02,0,1
1787767573.138,llama32_3b,150915,running,2,0.05,12.615,0.1,0.7927,40.35,4340.02,0,1
1787767573.744,llama32_3b,150915,running,2,0.046,11.542,0.07,0.6065,40.35,,,0
1787767574.839,llama32_3b,150915,running,2,0.0,0.0,0.0,1.0946,48.23,,,0
1787767575.445,llama32_3b,150915,running,2,0.039,9.903,0.06,0.6059,132.92,,,0
1787767576.040,llama32_3b,150915,running,2,0.047,11.754,0.07,0.5955,197.84,,,0
1787767576.642,llama32_3b,150915,running,1,0.007,1.662,0.01,0.6018,40.35,,,0
1787767577.241,llama32_3b,150915,running,1,0.013,3.341,0.02,0.5986,40.35,,,0
1787767577.842,llama32_3b,150915,running,2,0.013,3.328,0.02,0.601,50.18,,,0
1787767578.544,llama32_3b,150915,running,2,0.011,2.849,0.02,0.702,50.18,,,0
1787767579.339,llama32_3b,150915,running,2,0.05,12.584,0.1,0.7947,192.0,,,0
1787767579.939,llama32_3b,150915,running,2,0.04,9.999,0.06,0.6001,199.88,,,0
1787767580.545,llama32_3b,150915,running,2,0.046,11.548,0.07,0.6061,254.98,11.98,0,1
1787767581.239,llama32_3b,150915,running,2,0.046,11.527,0.08,0.694,256.92,11.98,0,1
1787767581.846,llama32_3b,150915,running,2,0.033,8.239,0.05,0.6068,256.92,11.98,0,1
1787767582.539,llama32_3b,150915,running,2,0.052,12.986,0.09,0.6931,256.92,11.98,0,1
1787767583.143,llama32_3b,150915,running,2,0.046,11.586,0.07,0.6042,282.52,23.96,9.0,1
1787767583.844,llama32_3b,150915,running,2,0.079,19.972,0.14,0.701,309.66,414.0,0,1
1787767584.447,llama32_3b,150915,running,2,0.046,11.609,0.07,0.603,315.39,414.0,0,1
1787767585.039,llama32_3b,150915,running,2,0.04,10.133,0.06,0.5922,319.28,414.0,0,1
1787767585.643,llama32_3b,150915,running,2,0.059,14.895,0.09,0.6042,331.06,414.0,0,1
1787767586.343,llama32_3b,150915,running,2,0.051,12.863,0.09,0.6997,354.71,414.0,0,1
1787767586.950,llama32_3b,150915,running,2,0.052,13.18,0.08,0.607,360.65,414.0,0,1
1787767587.640,llama32_3b,150915,running,2,0.035,8.698,0.06,0.6898,360.65,414.0,0,1
1787767588.243,llama32_3b,150915,running,2,0.039,9.939,0.06,0.6037,350.82,414.0,0,1
1787767588.845,llama32_3b,150915,running,2,0.059,14.96,0.09,0.6016,350.82,414.0,0,1
1787767589.442,llama32_3b,150915,running,2,0.04,10.05,0.06,0.597,350.82,414.0,0,1
1787767590.047,llama32_3b,150915,running,2,0.046,11.571,0.07,0.605,350.82,414.0,0,1
1787767590.644,llama32_3b,150915,running,2,0.053,13.39,0.08,0.5975,350.82,414.0,0,1
1787767591.244,llama32_3b,150915,running,2,0.053,13.341,0.08,0.5996,354.71,414.0,0,1
1787767591.845,llama32_3b,150915,running,2,0.059,14.98,0.09,0.6008,358.71,414.0,0,1
1787767592.543,llama32_3b,150915,running,2,0.045,11.461,0.08,0.698,520.09,414.0,0,1
1787767593.147,llama32_3b,150915,running,2,0.059,14.901,0.09,0.604,1079.19,414.0,0,1
1787767593.842,llama32_3b,150915,running,2,0.051,12.948,0.09,0.6951,1677.72,414.0,0,1
1787767594.539,llama32_3b,150915,running,2,0.04,10.038,0.07,0.6974,2189.62,414.0,0,1
1787767595.140,llama32_3b,150915,running,2,0.059,14.985,0.09,0.6006,2282.09,2334.0,0,1
1787767595.744,llama32_3b,150915,running,2,0.046,11.597,0.07,0.6036,2282.09,2334.0,4.0,1
1787767596.341,llama32_3b,150915,running,2,0.053,13.381,0.08,0.5979,2282.09,2334.0,0,1
1787767596.946,llama32_3b,150915,running,2,0.053,13.236,0.08,0.6044,2282.09,2334.0,4.0,1
1787767597.638,llama32_3b,150915,running,2,0.04,10.11,0.07,0.6924,1643.11,2334.0,0,1
1787767598.339,llama32_3b,150915,running,2,0.045,11.418,0.08,0.7006,667.03,2334.0,0,1
1787767598.943,llama32_3b,150915,running,2,0.591,148.968,0.9,0.6042,712.4,4276.02,0,1
1787767599.639,llama32_3b,150915,running,2,2.138,538.702,3.75,0.6961,730.11,4328.04,0,1
1787767600.338,llama32_3b,150915,running,2,4.054,1021.683,7.14,0.6988,761.55,4333.98,0,1
1787767600.942,llama32_3b,150915,running,2,7.754,1954.106,11.81,0.6044,761.55,4333.98,0,1
1787767601.739,llama32_3b,150915,running,2,6.709,1690.577,13.47,0.7968,761.55,4333.98,0,1
1787767602.541,llama32_3b,150915,running,2,5.769,1453.69,11.66,0.8021,763.49,4333.98,0,1
1787767603.142,llama32_3b,150915,running,2,3.925,989.055,5.94,0.6006,763.49,4333.98,0,1
1787767603.741,llama32_3b,150915,running,2,3.136,790.301,4.74,0.5998,779.26,4340.02,3.0,1
1787767604.340,llama32_3b,150915,running,2,3.156,795.377,4.76,0.5985,781.21,4340.02,10.0,1
1787767604.944,llama32_3b,150915,running,2,2.338,589.23,3.56,0.6042,781.21,4340.02,6.0,1
1787767605.550,llama32_3b,150915,running,2,3.079,775.844,4.7,0.6058,781.21,4340.02,3.0,1
1787767606.147,llama32_3b,150915,running,2,3.356,845.783,5.05,0.5971,781.21,4340.02,0,1
1787767606.838,llama32_3b,150915,running,2,1.952,491.819,3.4,0.6913,781.21,4340.02,0,1
1787767607.441,llama32_3b,150915,running,2,4.639,1169.125,7.05,0.603,781.21,4340.02,7.0,1
1787767608.044,llama32_3b,150915,running,2,5.466,1377.328,8.3,0.6026,781.21,4340.02,0,1
1787767608.646,llama32_3b,150915,running,2,6.533,1646.231,9.91,0.602,781.21,4340.02,0,1
1787767609.442,llama32_3b,150915,running,2,0.703,177.036,1.41,0.7964,42.29,4340.02,0,1
1787767610.046,llama32_3b,150915,running,2,0.039,9.941,0.06,0.6036,42.29,4340.02,0,1
1787767610.644,llama32_3b,150915,running,2,0.053,13.382,0.08,0.5978,42.29,,,0
1787767611.442,llama32_3b,150915,running,2,0.0,0.0,0.0,0.7982,50.18,,,0
1787767612.042,llama32_3b,150915,running,2,0.04,10.0,0.06,0.6,126.98,,,0
1787767612.750,llama32_3b,150915,running,2,0.045,11.3,0.08,0.708,203.78,,,0
1787767613.545,llama32_3b,150915,running,2,0.0,0.0,0.0,0.795,50.18,,,0
1787767614.144,llama32_3b,150915,running,1,0.033,8.343,0.05,0.5993,42.29,,,0
1787767614.840,llama32_3b,150915,running,2,0.0,0.0,0.0,0.6962,50.18,,,0
1787767615.439,llama32_3b,150915,running,2,0.02,5.014,0.03,0.5983,91.55,,,0
1787767616.041,llama32_3b,150915,running,2,0.053,13.282,0.08,0.6023,199.78,,,0
1787767616.643,llama32_3b,150915,running,2,0.046,11.632,0.07,0.6018,205.72,,,0
1787767617.343,llama32_3b,150915,running,2,0.04,9.998,0.07,0.7001,262.86,11.98,0,1
1787767618.138,llama32_3b,150915,running,2,0.04,10.06,0.08,0.7952,262.86,11.98,0,1
1787767618.743,llama32_3b,150915,running,2,0.046,11.572,0.07,0.6049,262.86,11.98,0,1
1787767619.448,llama32_3b,150915,running,2,0.034,8.513,0.06,0.7048,284.47,23.96,5.0,1
1787767620.046,llama32_3b,150915,running,2,0.053,13.381,0.08,0.5979,300.24,414.0,0,1
1787767620.646,llama32_3b,150915,running,2,0.059,14.989,0.09,0.6004,317.03,414.0,0,1
1787767621.250,llama32_3b,150915,running,2,0.039,9.94,0.06,0.6036,320.92,414.0,0,1
1787767621.843,llama32_3b,150915,running,2,0.047,11.797,0.07,0.5934,326.86,414.0,0,1
1787767622.439,llama32_3b,150915,running,2,0.047,11.75,0.07,0.5957,334.75,414.0,0,1
1787767622.948,llama32_3b,150915,running,2,0.055,13.747,0.07,0.5092,348.57,414.0,0,1
1787767623.546,llama32_3b,150915,running,2,0.053,13.387,0.08,0.5976,360.35,414.0,0,1
1787767624.142,llama32_3b,150915,running,2,0.047,11.742,0.07,0.5961,364.24,414.0,0,1
1787767624.745,llama32_3b,150915,running,2,0.053,13.27,0.08,0.6028,360.35,414.0,0,1
1787767625.345,llama32_3b,150915,running,2,0.059,14.987,0.09,0.6005,354.2,414.0,0,1
1787767626.042,llama32_3b,150915,running,2,0.046,11.485,0.08,0.6966,354.2,414.0,0,1
1787767626.742,llama32_3b,150915,running,2,0.04,10.0,0.07,0.7,354.2,414.0,0,1
1787767627.339,llama32_3b,150915,running,2,0.047,11.722,0.07,0.5972,354.2,414.0,0,1
1787767627.939,llama32_3b,150915,running,2,0.046,11.672,0.07,0.5997,354.2,414.0,0,1
1787767628.543,llama32_3b,150915,running,2,0.059,14.892,0.09,0.6043,354.2,414.0,0,1
1787767629.138,llama32_3b,150915,running,2,0.053,13.445,0.08,0.595,358.2,414.0,0,1
1787767629.738,llama32_3b,150915,running,2,0.046,11.661,0.07,0.6003,362.09,414.0,0,1
1787767630.247,llama32_3b,150915,running,2,0.062,15.745,0.08,0.5081,637.75,414.0,0,1
1787767630.845,llama32_3b,150915,running,2,0.046,11.702,0.07,0.5982,1096.5,414.0,0,1
1787767631.541,llama32_3b,150915,running,2,0.046,11.49,0.08,0.6963,1614.23,414.0,0,1
1787767632.141,llama32_3b,150915,running,2,0.053,13.335,0.08,0.5999,2143.85,414.0,0,1
1787767632.839,llama32_3b,150915,running,2,0.034,8.596,0.06,0.698,2283.62,2334.0,0,1
1787767633.439,llama32_3b,150915,running,2,0.046,11.671,0.07,0.5998,2283.62,2334.0,0,1
1787767634.039,llama32_3b,150915,running,2,0.066,16.655,0.1,0.6004,2283.62,2334.0,0,1
1787767634.646,llama32_3b,150915,running,2,0.059,14.826,0.09,0.607,2283.62,2334.0,0,1
1787767635.347,llama32_3b,150915,running,2,0.04,9.984,0.07,0.7011,1251.94,2334.0,0,1
1787767636.038,llama32_3b,150915,running,2,0.052,13.029,0.09,0.6907,679.73,4276.02,0,1
1787767636.646,llama32_3b,150915,running,2,1.783,449.323,2.73,0.6076,721.1,4280.01,0,1
1787767637.245,llama32_3b,150915,running,2,0.086,21.689,0.13,0.5994,762.47,4328.04,6.0,1
1787767637.944,llama32_3b,150915,running,2,5.734,1444.97,10.1,0.699,768.31,4333.98,0,1
1787767638.746,llama32_3b,150915,running,2,5.101,1285.551,10.31,0.802,768.31,4333.98,0,1
1787767639.539,llama32_3b,150915,running,2,4.905,1236.063,9.8,0.7928,768.31,4333.98,0,1
1787767640.138,llama32_3b,150915,running,2,4.771,1202.324,7.21,0.5997,774.25,4333.98,0,1
1787767640.741,llama32_3b,150915,running,2,3.825,963.955,5.81,0.6027,786.02,4340.02,5.0,1
1787767641.340,llama32_3b,150915,running,2,3.26,821.457,4.92,0.5989,786.02,4340.02,0,1
1787767642.042,llama32_3b,150915,running,2,2.454,618.375,4.34,0.7018,786.02,4340.02,0,1
